# Session
# Date,2026-06-25 10:58:42
# Duration,16.888s
# Sampling Rate (Expected),Game (50 Hz) - Climbing recommended
# Total Events,831
#
Time(ms),Sensor,Accel.X(m/s²),Accel.Y(m/s²),Accel.Z(m/s²),Gyro.X(rad/s),Gyro.Y(rad/s),Gyro.Z(rad/s),Heart(bpm),Pressure(hPa),Altitude(m)
3825,fused,1.1178735494613647,-8.878992080688477,4.668496131896973,-0.01726631075143814,-0.008726343512535095,-0.009658219292759895,0.0,0.0,0.0
3845,fused,1.1442240476608276,-8.943670272827148,4.64214563369751,-0.016201311722397804,-0.015116344206035137,-0.012853218242526054,0.0,0.0,0.0
3865,fused,1.1753654479980469,-8.974811553955078,4.646936416625977,0.017878688871860504,-0.011921344324946404,-0.010723219253122807,0.0,0.0,0.0
3884,fused,1.1609925031661987,-8.862223625183105,4.702033042907715,0.04237368702888489,-0.006596343591809273,-0.005398218985646963,0.0,0.0,0.0
3905,fused,1.1442240476608276,-8.807126998901367,4.709219455718994,0.0338536873459816,-0.008726343512535095,-0.0032682190649211407,0.0,0.0,0.0
3924,fused,1.1418285369873047,-8.847850799560547,4.682868957519531,0.011488687247037888,-0.009791344404220581,-0.0022032191045582294,0.0,0.0,0.0
3945,fused,1.151410460472107,-8.890969276428223,4.661309719085693,0.0019036880694329739,-0.009791344404220581,-7.321895100176334e-05,0.0,0.0,0.0
3965,fused,1.151410460472107,-8.890969276428223,4.675682544708252,0.012553688138723373,-0.0055313436314463615,-0.0011382191441953182,0.0,0.0,0.0
3985,fused,1.1705745458602905,-8.900551795959473,4.682868957519531,0.025333687663078308,-0.00446634367108345,-0.005398218985646963,0.0,0.0,0.0
4004,fused,1.1562014818191528,-8.85024642944336,4.6900553703308105,0.025333687663078308,-0.001271343557164073,-0.00859321840107441,0.0,0.0,0.0
4025,fused,1.1609925031661987,-8.780776023864746,4.721197128295898,0.014683688059449196,0.005118655972182751,-0.005398218985646963,0.0,0.0,0.0
4044,fused,1.1562014818191528,-8.833477973937988,4.711615085601807,-0.013006312772631645,0.006183656398206949,-7.321895100176334e-05,0.0,0.0,0.0
4064,fused,1.2017159461975098,-8.922110557556152,4.6732869148254395,-0.014071311801671982,0.005118655972182751,0.009511781856417656,0.0,0.0,0.0
4084,fused,1.1777609586715698,-8.910133361816406,4.66610050201416,0.006163687910884619,0.006183656398206949,0.015901779755949974,0.0,0.0,0.0
4104,fused,1.1538059711456299,-8.835872650146484,4.680473327636719,0.01574868895113468,0.008313655853271484,0.013771779835224152,0.0,0.0,0.0
4125,fused,1.103500485420227,-8.862223625183105,4.6780781745910645,0.00935868825763464,0.005118655972182751,0.005251780617982149,0.0,0.0,0.0
4145,fused,1.1418285369873047,-8.871805191040039,4.680473327636719,0.005098688416182995,-0.001271343557164073,-0.0022032191045582294,0.0,0.0,0.0
4165,fused,1.1657835245132446,-8.86701488494873,4.682868957519531,0.004033687990158796,-0.00446634367108345,0.003121781162917614,0.0,0.0,0.0
4185,fused,1.1394330263137817,-8.924506187438965,4.675682544708252,0.012553688138723373,-0.0034013439435511827,0.01696678064763546,0.0,0.0,0.0
4204,fused,1.10589599609375,-8.934088706970215,4.6780781745910645,0.03065868839621544,-0.007661343552172184,0.011641781777143478,0.0,0.0,0.0
4224,fused,1.086732029914856,-8.797545433044434,4.702033042907715,0.031723689287900925,-0.014051343314349651,-0.009658219292759895,0.0,0.0,0.0
4244,fused,1.1418285369873047,-8.802335739135742,4.714010715484619,0.012553688138723373,-0.01831134222447872,-0.020308218896389008,0.0,0.0,0.0
4265,fused,1.1945295333862305,-8.838268280029297,4.706823825836182,-0.0034213117323815823,-0.020441342145204544,-0.016048219054937363,0.0,0.0,0.0
4284,fused,1.2136934995651245,-8.912528991699219,4.6948466300964355,-0.0002263118512928486,-0.017246343195438385,-0.004333219025284052,0.0,0.0,0.0
4307,fused,1.1825519800186157,-8.92929744720459,4.6900553703308105,0.01894368790090084,-0.012986344285309315,0.003121781162917614,0.0,0.0,0.0
4323,fused,1.1466195583343506,-8.876596450805664,4.702033042907715,0.03811368718743324,-0.010856344364583492,0.003121781162917614,0.0,0.0,0.0
4345,fused,1.1466195583343506,-8.876596450805664,4.702033042907715,0.03811368718743324,-0.010856344364583492,0.003121781162917614,0.0,0.0,0.0
4365,fused,1.1777609586715698,-8.797545433044434,4.716405868530273,0.02426868863403797,-0.011921344324946404,-0.0011382191441953182,0.0,0.0,0.0
4385,fused,1.1777609586715698,-8.797545433044434,4.716405868530273,0.02426868863403797,-0.011921344324946404,-0.0011382191441953182,0.0,0.0,0.0
4404,fused,1.2017159461975098,-8.917320251464844,4.6948466300964355,0.0019036880694329739,-0.006596343591809273,-7.321895100176334e-05,0.0,0.0,0.0
4425,fused,1.2017159461975098,-8.917320251464844,4.6948466300964355,0.0019036880694329739,-0.006596343591809273,-7.321895100176334e-05,0.0,0.0,0.0
4445,fused,1.1633880138397217,-8.8167085647583,4.745151996612549,0.043438687920570374,0.0008586563635617495,0.005251780617982149,0.0,0.0,0.0
4466,fused,1.1681790351867676,-8.740053176879883,4.759524822235107,0.026398688554763794,0.0019236563239246607,0.0009917807765305042,0.0,0.0,0.0
4485,fused,1.151410460472107,-8.82629108428955,4.723592281341553,-0.006616311613470316,-0.001271343557164073,-0.0011382191441953182,0.0,0.0,0.0
4505,fused,1.1897385120391846,-8.931693077087402,4.714010715484619,-0.002356311772018671,-0.00446634367108345,-0.005398218985646963,0.0,0.0,0.0
4526,fused,1.1729700565338135,-8.886178970336914,4.714010715484619,0.02746368944644928,-0.0034013439435511827,-0.005398218985646963,0.0,0.0,0.0
4544,fused,1.1729700565338135,-8.886178970336914,4.714010715484619,0.02746368944644928,-0.0034013439435511827,-0.005398218985646963,0.0,0.0,0.0
4565,fused,1.1609925031661987,-8.764007568359375,4.749942779541016,0.014683688059449196,-0.00020634382963180542,0.0009917807765305042,0.0,0.0,0.0
4586,fused,1.1609925031661987,-8.823895454406738,4.754734039306641,-0.014071311801671982,-0.009791344404220581,-0.004333219025284052,0.0,0.0,0.0
4606,fused,1.1753654479980469,-8.955648422241211,4.699637413024902,-0.007681311573833227,-0.01831134222447872,-0.011788219213485718,0.0,0.0,0.0
4626,fused,1.1825519800186157,-8.845455169677734,4.7331743240356445,0.025333687663078308,-0.015116344206035137,-0.01391821913421154,0.0,0.0,0.0
4645,fused,1.1825519800186157,-8.845455169677734,4.7331743240356445,0.025333687663078308,-0.015116344206035137,-0.01391821913421154,0.0,0.0,0.0
4665,fused,1.1825519800186157,-8.845455169677734,4.7331743240356445,0.025333687663078308,-0.015116344206035137,-0.01391821913421154,0.0,0.0,0.0
4684,fused,1.1825519800186157,-8.845455169677734,4.7331743240356445,0.025333687663078308,-0.015116344206035137,-0.01391821913421154,0.0,0.0,0.0
4705,fused,1.1897385120391846,-8.761612892150879,4.769106864929199,0.025333687663078308,-0.015116344206035137,-0.01391821913421154,0.0,0.0,0.0
4724,fused,1.1897385120391846,-8.761612892150879,4.769106864929199,0.029593689367175102,-0.015116344206035137,-0.00859321840107441,0.0,0.0,0.0
4745,fused,1.1897385120391846,-8.761612892150879,4.769106864929199,0.017878688871860504,-0.011921344324946404,-0.005398218985646963,0.0,0.0,0.0
4765,fused,1.1897385120391846,-8.761612892150879,4.769106864929199,0.017878688871860504,-0.011921344324946404,-0.005398218985646963,0.0,0.0,0.0
4785,fused,1.1969250440597534,-8.771194458007812,4.759524822235107,0.017878688871860504,-0.011921344324946404,-0.005398218985646963,0.0,0.0,0.0
4805,fused,1.1969250440597534,-8.771194458007812,4.759524822235107,0.02746368944644928,-0.0055313436314463615,-0.007528218906372786,0.0,0.0,0.0
4824,fused,1.2112979888916016,-8.833477973937988,4.7331743240356445,-0.013006312772631645,0.0008586563635617495,0.0020567807368934155,0.0,0.0,0.0
4846,fused,1.2065069675445557,-8.900551795959473,4.725987911224365,0.01681368798017502,-0.00446634367108345,0.0009917807765305042,0.0,0.0,0.0
4865,fused,1.2041114568710327,-8.828686714172363,4.745151996612549,0.0338536873459816,-0.0034013439435511827,0.0020567807368934155,0.0,0.0,0.0
4885,fused,1.1801564693450928,-8.792754173278809,4.7810845375061035,0.03065868839621544,0.0019236563239246607,0.00631678057834506,0.0,0.0,0.0
4905,fused,1.1609925031661987,-8.771194458007812,4.766711711883545,0.01894368790090084,0.0008586563635617495,0.007381780538707972,0.0,0.0,0.0
4925,fused,1.1849474906921387,-8.828686714172363,4.764316082000732,0.011488687247037888,0.0019236563239246607,0.003121781162917614,0.0,0.0,0.0
4945,fused,1.1849474906921387,-8.823895454406738,4.764316082000732,0.012553688138723373,-0.00020634382963180542,-0.0011382191441953182,0.0,0.0,0.0
4965,fused,1.1873430013656616,-8.82629108428955,4.78587532043457,0.012553688138723373,-0.00020634382963180542,0.0009917807765305042,0.0,0.0,0.0
4992,fused,1.1729700565338135,-8.792754173278809,4.771502494812012,0.004033687990158796,0.002988656284287572,0.004186781123280525,0.0,0.0,0.0
5005,fused,1.1729700565338135,-8.792754173278809,4.771502494812012,0.004033687990158796,0.002988656284287572,0.004186781123280525,0.0,0.0,0.0
5025,fused,1.1825519800186157,-8.795149803161621,4.771502494812012,0.0008386881090700626,0.0008586563635617495,-7.321895100176334e-05,0.0,0.0,0.0
5045,fused,1.2065069675445557,-8.831082344055176,4.788270950317383,0.0008386881090700626,-0.00020634382963180542,-0.0011382191441953182,0.0,0.0,0.0
5064,fused,1.2041114568710327,-8.82629108428955,4.7810845375061035,0.006163687910884619,-0.001271343557164073,0.005251780617982149,0.0,0.0,0.0
5084,fused,1.1945295333862305,-8.833477973937988,4.773898124694824,0.01681368798017502,-0.00020634382963180542,0.007381780538707972,0.0,0.0,0.0
5104,fused,1.1801564693450928,-8.814313888549805,4.764316082000732,0.023203687742352486,-0.00020634382963180542,0.005251780617982149,0.0,0.0,0.0
5125,fused,1.1729700565338135,-8.785567283630371,4.783480167388916,0.021073687821626663,-0.001271343557164073,0.00631678057834506,0.0,0.0,0.0
5144,fused,1.1562014818191528,-8.804731369018555,4.805039405822754,0.01361868716776371,0.0019236563239246607,0.007381780538707972,0.0,0.0,0.0
5165,fused,1.1609925031661987,-8.80952262878418,4.793062210083008,0.008293688297271729,0.0008586563635617495,0.003121781162917614,0.0,0.0,0.0
5195,fused,1.1945295333862305,-8.795149803161621,4.7762932777404785,0.002968688029795885,0.0008586563635617495,-0.004333219025284052,0.0,0.0,0.0
5204,fused,1.2089024782180786,-8.768798828125,4.7762932777404785,-0.005551312118768692,0.0040536560118198395,-0.0022032191045582294,0.0,0.0,0.0
5226,fused,1.1969250440597534,-8.835872650146484,4.771502494812012,-0.006616311613470316,0.006183656398206949,0.010576780885457993,0.0,0.0,0.0
5245,fused,1.1873430013656616,-8.869409561157227,4.769106864929199,0.00935868825763464,0.008313655853271484,0.014836780726909637,0.0,0.0,0.0
5265,fused,1.1729700565338135,-8.811918258666992,4.769106864929199,0.026398688554763794,0.007248655892908573,0.00844678096473217,0.0,0.0,0.0
5285,fused,1.1466195583343506,-8.735261917114258,4.817017078399658,0.01681368798017502,0.0040536560118198395,-7.321895100176334e-05,0.0,0.0,0.0
5305,fused,1.1633880138397217,-8.797545433044434,4.802643775939941,-0.005551312118768692,-0.002336343517526984,-0.0022032191045582294,0.0,0.0,0.0
5325,fused,1.1753654479980469,-8.890969276428223,4.764316082000732,0.0019036880694329739,-0.0034013439435511827,0.0009917807765305042,0.0,0.0,0.0
5345,fused,1.1873430013656616,-8.833477973937988,4.764316082000732,0.025333687663078308,-0.00446634367108345,-0.0011382191441953182,0.0,0.0,0.0
5365,fused,1.1945295333862305,-8.775985717773438,4.797852993011475,0.03278868645429611,-0.00446634367108345,-0.004333219025284052,0.0,0.0,0.0
5384,fused,1.1945295333862305,-8.740053176879883,4.812225818634033,0.01681368798017502,-0.00446634367108345,-0.005398218985646963,0.0,0.0,0.0
5405,fused,1.1705745458602905,-8.764007568359375,4.831389904022217,-0.004486312158405781,-0.0055313436314463615,-0.005398218985646963,0.0,0.0,0.0
5425,fused,1.1801564693450928,-8.85024642944336,4.795457363128662,-0.013006312772631645,-0.007661343552172184,-0.0032682190649211407,0.0,0.0,0.0
5445,fused,1.1969250440597534,-8.893364906311035,4.764316082000732,0.008293688297271729,-0.007661343552172184,-0.005398218985646963,0.0,0.0,0.0
5466,fused,1.1969250440597534,-8.893364906311035,4.764316082000732,0.008293688297271729,-0.007661343552172184,-0.005398218985646963,0.0,0.0,0.0
5484,fused,1.1729700565338135,-8.792754173278809,4.809830665588379,0.043438687920570374,-0.007661343552172184,-0.009658219292759895,0.0,0.0,0.0
5505,fused,1.1729700565338135,-8.792754173278809,4.809830665588379,0.043438687920570374,-0.007661343552172184,-0.009658219292759895,0.0,0.0,0.0
5524,fused,1.1993205547332764,-8.864619255065918,4.8242034912109375,0.06793369352817535,-0.011921344324946404,-0.011788219213485718,0.0,0.0,0.0
5547,fused,1.2232755422592163,-8.900551795959473,4.809830665588379,0.10733868926763535,-0.0161813423037529,-0.004333219025284052,0.0,0.0,0.0
5564,fused,1.1969250440597534,-8.68016529083252,4.874508857727051,0.1350286900997162,-0.011921344324946404,-7.321895100176334e-05,0.0,0.0,0.0
5586,fused,1.1801564693450928,-8.639442443847656,4.932001113891602,0.1105336919426918,-0.014051343314349651,0.005251780617982149,0.0,0.0,0.0
5604,fused,1.1849474906921387,-8.653815269470215,4.920023441314697,0.0721936896443367,-0.020441342145204544,0.004186781123280525,0.0,0.0,0.0
5624,fused,1.1921340227127075,-8.72807502746582,4.905650615692139,0.05834868550300598,-0.02150634303689003,-0.0032682190649211407,0.0,0.0,0.0
5646,fused,1.2184845209121704,-8.670583724975586,4.903254985809326,0.05941368639469147,-0.01831134222447872,-0.01391821913421154,0.0,0.0,0.0
5664,fused,1.2304619550704956,-8.61788272857666,4.943978309631348,0.043438687920570374,-0.012986344285309315,-0.011788219213485718,0.0,0.0,0.0
5687,fused,1.2089024782180786,-8.634651184082031,4.9703288078308105,0.010423688217997551,-0.010856344364583492,-0.009658219292759895,0.0,0.0,0.0
5705,fused,1.2089024782180786,-8.634651184082031,4.9703288078308105,0.010423688217997551,-0.010856344364583492,-0.009658219292759895,0.0,0.0,0.0
5725,fused,1.2089024782180786,-8.634651184082031,4.9703288078308105,0.010423688217997551,-0.010856344364583492,-0.009658219292759895,0.0,0.0,0.0
5745,fused,1.2089024782180786,-8.634651184082031,4.9703288078308105,0.010423688217997551,-0.010856344364583492,-0.009658219292759895,0.0,0.0,0.0
5764,fused,1.2089024782180786,-8.634651184082031,4.9703288078308105,0.010423688217997551,-0.010856344364583492,-0.009658219292759895,0.0,0.0,0.0
5785,fused,1.2184845209121704,-8.835872650146484,4.903254985809326,0.010423688217997551,-0.010856344364583492,-0.009658219292759895,0.0,0.0,0.0
5806,fused,1.2184845209121704,-8.835872650146484,4.903254985809326,-0.043891314417123795,-0.014051343314349651,-0.0011382191441953182,0.0,0.0,0.0
5825,fused,1.2184845209121704,-8.835872650146484,4.903254985809326,-0.02259131148457527,-0.009791344404220581,-0.0032682190649211407,0.0,0.0,0.0
5845,fused,1.2184845209121704,-8.835872650146484,4.903254985809326,-0.02259131148457527,-0.009791344404220581,-0.0032682190649211407,0.0,0.0,0.0
5865,fused,1.2232755422592163,-8.663396835327148,4.951165199279785,-0.0002263118512928486,-0.0055313436314463615,-0.020308218896389008,0.0,0.0,0.0
5884,fused,1.2520215511322021,-8.833477973937988,4.838576316833496,-0.02046131156384945,-0.015116344206035137,-0.020308218896389008,0.0,0.0,0.0
5906,fused,1.2400439977645874,-8.70651626586914,4.900859355926514,0.02426868863403797,-0.00020634382963180542,0.0020567807368934155,0.0,0.0,0.0
5924,fused,1.2400439977645874,-8.70651626586914,4.900859355926514,0.02426868863403797,-0.00020634382963180542,0.0020567807368934155,0.0,0.0,0.0
5944,fused,1.2304619550704956,-8.699329376220703,4.898464202880859,0.00722868787124753,-0.00020634382963180542,0.0009917807765305042,0.0,0.0,0.0
5964,fused,1.2520215511322021,-8.759217262268066,4.869718074798584,-0.005551312118768692,-0.0034013439435511827,-0.0022032191045582294,0.0,0.0,0.0
5984,fused,1.2400439977645874,-8.759217262268066,4.879300117492676,-0.0012913120444864035,-0.001271343557164073,-0.004333219025284052,0.0,0.0,0.0
6005,fused,1.2616034746170044,-8.7208890914917,4.879300117492676,0.002968688029795885,-0.001271343557164073,-0.004333219025284052,0.0,0.0,0.0
6025,fused,1.2903494834899902,-8.72807502746582,4.886486530303955,0.0008386881090700626,0.0008586563635617495,-0.0022032191045582294,0.0,0.0,0.0
6045,fused,1.278372049331665,-8.742448806762695,4.869718074798584,0.0008386881090700626,0.0040536560118198395,0.003121781162917614,0.0,0.0,0.0
6065,fused,1.2639989852905273,-8.730470657348633,4.891277313232422,0.0008386881090700626,0.002988656284287572,0.009511781856417656,0.0,0.0,0.0
6084,fused,1.2520215511322021,-8.749634742736816,4.888882160186768,-0.0002263118512928486,0.005118655972182751,0.015901779755949974,0.0,0.0,0.0
6103,fused,1.2352529764175415,-8.804731369018555,4.860136032104492,0.002968688029795885,0.0019236563239246607,0.015901779755949974,0.0,0.0,0.0
6124,fused,1.2160890102386475,-8.79994010925293,4.860136032104492,0.01894368790090084,-0.001271343557164073,0.010576780885457993,0.0,0.0,0.0
6144,fused,1.2352529764175415,-8.780776023864746,4.8673224449157715,0.034918688237667084,-0.002336343517526984,0.0020567807368934155,0.0,0.0,0.0
6165,fused,1.2663944959640503,-8.761612892150879,4.9152326583862305,0.04556868597865105,-0.0034013439435511827,0.0009917807765305042,0.0,0.0,0.0
6184,fused,1.2424395084381104,-8.718493461608887,4.917627811431885,0.04769868776202202,-0.00020634382963180542,0.00631678057834506,0.0,0.0,0.0
6204,fused,1.2448350191116333,-8.687352180480957,4.920023441314697,0.03704868629574776,-0.002336343517526984,0.009511781856417656,0.0,0.0,0.0
6225,fused,1.2568124532699585,-8.773590087890625,4.912837028503418,0.029593689367175102,-0.0034013439435511827,0.009511781856417656,0.0,0.0,0.0
6245,fused,1.2376484870910645,-8.79994010925293,4.920023441314697,0.04769868776202202,-0.00020634382963180542,0.005251780617982149,0.0,0.0,0.0
6265,fused,1.2424395084381104,-8.72807502746582,4.9104413986206055,0.06580369174480438,0.0040536560118198395,0.0020567807368934155,0.0,0.0,0.0
6284,fused,1.2304619550704956,-8.629859924316406,4.9751200675964355,0.06047868728637695,0.005118655972182751,0.0009917807765305042,0.0,0.0,0.0
6305,fused,1.2304619550704956,-8.665792465209961,4.967933654785156,0.029593689367175102,0.0008586563635617495,0.0020567807368934155,0.0,0.0,0.0
6325,fused,1.2400439977645874,-8.740053176879883,4.939187526702881,0.017878688871860504,0.0019236563239246607,0.003121781162917614,0.0,0.0,0.0
6345,fused,1.2328574657440186,-8.795149803161621,4.941583156585693,0.03598368540406227,0.0040536560118198395,0.004186781123280525,0.0,0.0,0.0
6364,fused,1.2065069675445557,-8.637046813964844,5.003866195678711,0.057283688336610794,0.007248655892908573,-0.0022032191045582294,0.0,0.0,0.0
6384,fused,1.1921340227127075,-8.443011283874512,5.027821063995361,0.01681368798017502,0.0019236563239246607,-0.00859321840107441,0.0,0.0,0.0
6404,fused,1.2496260404586792,-8.601114273071289,4.963142395019531,-0.05560631304979324,-0.020441342145204544,-0.004333219025284052,0.0,0.0,0.0
6424,fused,1.2831629514694214,-8.835872650146484,4.886486530303955,-0.06412631273269653,-0.02683134377002716,0.007381780538707972,0.0,0.0,0.0
6444,fused,1.2592079639434814,-8.926901817321777,4.884090900421143,-0.0034213117323815823,-0.019376343116164207,0.014836780726909637,0.0,0.0,0.0
6464,fused,1.2328574657440186,-8.646628379821777,4.991888523101807,0.05834868550300598,-0.0055313436314463615,0.013771779835224152,0.0,0.0,0.0
6484,fused,1.2089024782180786,-8.294489860534668,5.1092681884765625,0.01894368790090084,0.002988656284287572,0.012706780806183815,0.0,0.0,0.0
6504,fused,1.1562014818191528,-8.24897575378418,5.123641014099121,-0.13867631554603577,-0.006596343591809273,0.011641781777143478,0.0,0.0,0.0
6524,fused,1.2208800315856934,-8.260952949523926,5.027821063995361,-0.33250632882118225,-0.027896342799067497,0.0020567807368934155,0.0,0.0,0.0
6544,fused,1.2951405048370361,-8.68974781036377,4.9104413986206055,-0.4986462891101837,-0.03322134539484978,0.003121781162917614,0.0,0.0,0.0
6564,fused,1.3358639478683472,-9.05865478515625,4.704428672790527,-0.5401812791824341,-0.025766342878341675,0.014836780726909637,0.0,0.0,0.0
6586,fused,1.3166999816894531,-9.099377632141113,4.6349592208862305,-0.47095632553100586,0.006183656398206949,0.027616780251264572,0.0,0.0,0.0
6605,fused,1.1993205547332764,-8.749634742736816,4.814621448516846,-0.45498132705688477,0.04984865337610245,0.01696678064763546,0.0,0.0,0.0
6625,fused,1.08194100856781,-8.694538116455078,4.706823825836182,-0.6232512593269348,0.047718655318021774,0.0009917807765305042,0.0,0.0,0.0
6645,fused,0.9741435050964355,-8.845455169677734,4.5870490074157715,-0.8447712659835815,-0.007661343552172184,-0.02563321962952614,0.0,0.0,0.0
6664,fused,0.9741435050964355,-8.845455169677734,4.5870490074157715,-0.8447712659835815,-0.007661343552172184,-0.02563321962952614,0.0,0.0,0.0
6685,fused,0.8040630221366882,-9.022722244262695,4.718801498413086,-1.4007014036178589,-0.18871134519577026,-0.12254822254180908,0.0,0.0,0.0
6706,fused,0.5860725045204163,-9.310181617736816,4.155858993530273,-1.6563013792037964,-0.3953213393688202,-0.14810821413993835,0.0,0.0,0.0
6725,fused,1.079545497894287,-10.086323738098145,2.7592825889587402,-1.8245713710784912,-0.6679613590240479,-0.2215932160615921,0.0,0.0,0.0
6745,fused,1.6832114458084106,-11.137948036193848,1.5711145401000977,-1.8394813537597656,-0.8394263386726379,-0.3376782238483429,0.0,0.0,0.0
6764,fused,1.795799970626831,-12.477032661437988,0.8045545220375061,-1.7372413873672485,-0.9650963544845581,-0.47932320833206177,0.0,0.0,0.0
6784,fused,2.883357048034668,-21.56316375732422,-3.279772996902466,-0.6956712603569031,-1.3825763463974,-0.34193819761276245,0.0,0.0,0.0
6804,fused,4.162553787231445,-14.647356033325195,-19.078096389770508,1.0988537073135376,-1.5284812450408936,-0.24289321899414062,0.0,0.0,0.0
6824,fused,9.286528587341309,6.504909038543701,-41.70359420776367,-6.276271343231201,-3.5381364822387695,-0.8999982476234436,0.0,0.0,0.0
6844,fused,12.85342788696289,-37.4525146484375,-30.598054885864258,-13.07949161529541,-0.8926763534545898,-1.3898983001708984,0.0,0.0,0.0
6864,fused,0.20518800616264343,-24.49046516418457,-26.444257736206055,-4.139881610870361,4.859388828277588,-2.152438163757324,0.0,0.0,0.0
6884,fused,-27.22328758239746,-23.8652400970459,7.054413795471191,-0.33250632882118225,5.97870397567749,-1.1044782400131226,0.0,0.0,0.0
6904,fused,-2.017836093902588,-6.548170566558838,-0.4147549867630005,1.9252936840057373,-1.9321162700653076,-3.03212833404541,0.0,0.0,0.0
6925,fused,12.371932029724121,14.22081470489502,3.6072895526885986,1.061578631401062,1.7879287004470825,-1.6838382482528687,0.0,0.0,0.0
6944,fused,-12.033421516418457,-9.796468734741211,28.379154205322266,2.906158685684204,5.02233362197876,1.004221796989441,0.0,0.0,0.0
6966,fused,-12.033421516418457,-9.796468734741211,28.379154205322266,5.165023326873779,0.9529686570167542,1.2544968128204346,0.0,0.0,0.0
6985,fused,5.67411470413208,0.34847399592399597,5.710538387298584,4.4642534255981445,-1.9246612787246704,2.011711835861206,0.0,0.0,0.0
7004,fused,5.67411470413208,0.34847399592399597,5.710538387298584,4.4642534255981445,-1.9246612787246704,2.011711835861206,0.0,0.0,0.0
7025,fused,1.1729700565338135,-10.816951751708984,-11.08670711517334,0.11585868895053864,-2.211146354675293,1.9946717023849487,0.0,0.0,0.0
7045,fused,1.1729700565338135,-10.816951751708984,-11.08670711517334,0.11585868895053864,-2.211146354675293,1.9946717023849487,0.0,0.0,0.0
7064,fused,1.1729700565338135,-10.816951751708984,-11.08670711517334,-0.30055633187294006,-1.28459632396698,1.5857117176055908,0.0,0.0,0.0
7084,fused,6.251430034637451,-13.710715293884277,-12.102399826049805,0.913543701171875,0.15741364657878876,1.3854917287826538,0.0,0.0,0.0
7105,fused,5.044097900390625,-8.89815616607666,-6.005852222442627,2.301238775253296,1.3683186769485474,1.2981617450714111,0.0,0.0,0.0
7126,fused,4.037988185882568,-7.384200096130371,-2.3503189086914062,1.621768593788147,1.516353726387024,1.1756867170333862,0.0,0.0,0.0
7147,fused,4.083502292633057,-14.43415641784668,3.705504894256592,-0.6370962858200073,0.9359286427497864,0.5888717770576477,0.0,0.0,0.0
7164,fused,4.083502292633057,-14.43415641784668,3.705504894256592,-0.6370962858200073,0.9359286427497864,0.5888717770576477,0.0,0.0,0.0
7185,fused,1.2232755422592163,-16.42721176147461,7.2652177810668945,1.4971636533737183,0.8698986172676086,0.13198678195476532,0.0,0.0,0.0
7203,fused,-3.9557955265045166,-16.285877227783203,9.93859577178955,1.5259186029434204,0.9093036651611328,1.4185067415237427,0.0,0.0,0.0
7223,fused,0.33454498648643494,-8.639442443847656,4.230119705200195,-0.5753262639045715,-0.8980013728141785,-0.28868821263313293,0.0,0.0,0.0
7244,fused,4.260769367218018,-6.564939022064209,1.120760440826416,-1.2984613180160522,-1.1653163433074951,-0.41968321800231934,0.0,0.0,0.0
7265,fused,1.8269414901733398,-10.546259880065918,0.7494580149650574,-0.9342312812805176,-0.04067634418606758,0.22357678413391113,0.0,0.0,0.0
7285,fused,0.46869298815727234,-8.14596939086914,2.031050443649292,-0.5998212695121765,0.1691286563873291,0.40888679027557373,0.0,0.0,0.0
7306,fused,1.9371345043182373,-9.439538955688477,2.673044443130493,-0.7372062802314758,-0.03215634450316429,0.3045167922973633,0.0,0.0,0.0
7324,fused,0.5309759974479675,-12.496196746826172,2.6634624004364014,-0.7766112685203552,0.3863886594772339,0.12346678227186203,0.0,0.0,0.0
7344,fused,0.5237895250320435,-11.413431167602539,1.250117540359497,-0.6307063102722168,-0.008726343512535095,-0.06823322176933289,0.0,0.0,0.0
7364,fused,1.9083884954452515,-10.246822357177734,1.1782524585723877,-0.31653133034706116,-0.116291344165802,-0.259933203458786,0.0,0.0,0.0
7385,fused,1.125059962272644,-10.110279083251953,1.8513879776000977,-0.07584130764007568,0.09777365624904633,-0.04267321899533272,0.0,0.0,0.0
7405,fused,1.4005424976348877,-9.849169731140137,1.9975135326385498,-0.11737631261348724,0.020028656348586082,-0.040543220937252045,0.0,0.0,0.0
7425,fused,1.3789830207824707,-10.079137802124023,1.753172516822815,-0.20364131033420563,0.014703655615448952,-0.01391821913421154,0.0,0.0,0.0
7445,fused,1.3574235439300537,-10.469603538513184,1.4058250188827515,-0.09820631146430969,-0.001271343557164073,0.026551781222224236,0.0,0.0,0.0
7465,fused,1.2424395084381104,-10.26838207244873,1.5615324974060059,0.12331368774175644,0.015768656507134438,0.08299677819013596,0.0,0.0,0.0
7485,fused,1.1562014818191528,-9.750953674316406,1.9328349828720093,0.1967986822128296,0.016833657398819923,0.09258177876472473,0.0,0.0,0.0
7505,fused,1.1370375156402588,-9.592850685119629,2.0861470699310303,0.08497369289398193,0.010443656705319881,0.04039677977561951,0.0,0.0,0.0
7525,fused,1.125059962272644,-9.80125904083252,1.9184620380401611,-0.10672631114721298,0.0040536560118198395,-0.05332322046160698,0.0,0.0,0.0
7545,fused,1.2232755422592163,-10.270777702331543,1.551950454711914,-0.1674313098192215,0.006183656398206949,-0.1363932192325592,0.0,0.0,0.0
7565,fused,1.3166999816894531,-10.143815994262695,1.6477705240249634,-0.03430631384253502,0.018963657319545746,-0.1672782152891159,0.0,0.0,0.0
